idx,speed,angle
1673,75,-0.2
1674,75,-0.2
1675,75,-0.2
1676,75,-0.2
1677,75,-0.2
1678,75,-0.2
1679,75,-0.2
1680,75,-0.2
1681,75,-0.2
1682,75,-0.2
1683,75,-0.2
1684,75,-0.2
1685,75,-0.2
1686,75,-0.2
1687,75,-0.2
1688,75,0
1689,75,0
1690,75,0
1691,75,0
1692,75,0
1693,75,0
1694,75,0
1695,75,0
1696,75,0
1697,75,0
1698,75,0
1699,75,0
1700,75,0
1701,75,0
1702,75,0
1703,75,0
1704,75,0
1705,75,0
1706,75,0
1707,75,0
1708,75,0
1709,75,0
1710,75,0
1711,75,0
1712,75,0
1713,75,0
1714,75,0
1715,75,0
1716,75,0
1717,75,0
1718,75,0
1719,75,0
1720,75,0
1721,75,0
1722,75,0
1723,75,0
1724,75,0
1725,75,0
1726,75,0
1727,75,0
1728,75,0
1729,75,0
1730,75,0
1731,75,0
1732,75,0
1733,75,0
1734,75,0
1735,75,0
1736,75,0
1737,75,0
1738,75,0
1739,75,0
1740,75,0
1741,75,0
1742,75,0
1743,75,0
1744,75,0
1745,75,0
1746,75,0
1747,75,0
1748,75,0
1749,75,0
1750,75,0
1751,75,0
1752,75,0
1753,75,0
1754,75,0
1755,75,0
1756,75,0
1757,75,0
1758,75,-0.2
1759,75,-0.2
1760,75,-0.2
1761,75,-0.2
1762,75,-0.2
1763,75,-0.2
1764,75,-0.2
1765,75,-0.2
1766,75,-0.2
1767,75,-0.2
1768,75,0
1769,75,0
1770,75,0
1771,75,0
1772,75,0
1773,75,0
1774,75,0
1775,75,0
1776,75,0
1777,75,0
1778,75,0
1779,75,0
1780,75,0
1781,75,0
1782,75,0
1783,75,0
1784,75,0
1785,75,0
1786,75,0
1787,75,0
1788,75,0
1789,75,0
1790,75,0
1791,75,0
1792,75,0
1793,75,0
1794,75,0
1795,75,0
1796,75,0
1797,75,0
1798,75,0
1799,75,0
1800,75,0
1801,75,0
1802,75,0
1803,75,0
1804,75,0
1805,75,0
1806,75,0
1807,75,0
1808,75,0
1809,75,0
1810,75,0
1811,75,0
1812,75,0
1813,75,0
1814,75,0
1815,75,0
1816,75,0
1817,75,0.2
1818,75,0.2
1819,75,0.2
1820,75,0.2
1821,75,0.2
1822,75,0.2
1823,75,0
1824,75,0
1825,75,0
1826,75,0
1827,75,0
1828,75,0
1829,75,0
1830,75,0
1831,75,0
1832,75,0
1833,75,0
1834,75,0
1835,75,0
1836,75,0
1837,75,0
1838,75,0
1839,75,0
1840,75,0
1841,75,0
1842,75,0
1843,75,0
1844,75,0
1845,75,0
1846,75,0
1847,75,0
1848,75,0
1849,75,0
1850,75,0
1851,75,0
1852,75,0
1853,75,0
1854,75,0
1855,75,0
1856,75,0
1857,75,0
1858,75,0
1859,75,0
1860,75,0
1861,75,0
1862,75,0
1863,75,0
1864,75,0
1865,75,0
1866,75,0
1867,75,0
1868,75,0
1869,75,0
1870,75,0
1871,75,0
1872,75,0
1873,75,0
1874,75,0
1875,75,0
1876,75,0
1877,75,0
1878,75,0
1879,75,0
1880,75,0
1881,75,0
1882,75,0
1883,75,0
1884,75,0
1885,75,0
1886,75,0
1887,75,0
1888,75,0
1889,75,0
1890,75,0
1891,75,0
1892,75,0
1893,75,0
1894,75,0
1895,75,0
1896,73,0
1897,71,0
1898,69,0
1899,67,0
1900,65,0
1901,63,0
1902,61,0
1903,59,0
1904,57,0
1905,55,0
1906,53,0
1907,51,0
1908,49,0
1909,47,0
1910,45,0
1911,43,0
1912,41,0
1913,39,0
1914,37,0
1915,35,0
1916,33,0
1917,31,0
1918,29,0
1919,27,0
1920,25,0
1921,23,0
1922,23,-0.2
1923,23,-0.2
1924,23,-0.2
1925,23,-0.2
1926,23,-0.2
1927,23,-0.2
1928,23,-0.2
1929,23,-0.2
1930,23,-0.2
1931,23,-0.2
1932,23,-0.2
1933,23,-0.2
1934,23,-0.2
1935,23,0
1936,23,0
1937,23,0
1938,23,0
1939,23,0
1940,23,0
1941,23,0
1942,23,0
1943,23,0
1944,23,0
1945,23,0
1946,23,0
1947,23,0
1948,23,0
1949,23,0
1950,23,0
1951,23,0
1952,23,0
1953,23,0
1954,23,0
1955,23,0
1956,23,0
1957,23,0
1958,23,0
1959,23,0
1960,23,0
1961,23,0
1962,23,0
1963,23,0
1964,23,0
1965,23,0
1966,23,0
1967,23,0
1968,23,0
1969,23,0
1970,23,-0.2
1971,23,-0.2
1972,23,-0.2
1973,23,-0.2
1974,23,-0.2
1975,23,-0.2
1976,23,-0.2
1977,23,-0.2
1978,23,-0.2
1979,23,-0.2
1980,23,-0.2
1981,23,-0.2
1982,23,-0.2
1983,23,-0.2
1984,23,-0.2
1985,23,0
1986,23,0
1987,23,0
1988,23,0
1989,23,0
1990,23,0
1991,23,0
1992,23,0
1993,23,0
1994,23,0
1995,23,0
1996,23,0
1997,23,0
1998,23,0
1999,23,0
2000,23,0
2001,23,0
2002,23,0
2003,23,0
2004,23,0
2005,23,-0.2
2006,23,-0.2
2007,23,-0.2
2008,23,-0.2
2009,23,-0.2
2010,23,-0.2
2011,23,-0.2
2012,23,-0.2
2013,23,-0.2
2014,23,-0.2
2015,23,-0.2
2016,23,-0.2
2017,23,-0.2
2018,23,-0.2
2019,23,-0.2
2020,23,-0.2
2021,23,-0.2
2022,23,-0.2
2023,23,-0.2
2024,23,0
2025,23,0
2026,23,0
2027,23,0
2028,23,0
2029,23,0
2030,23,0
2031,23,0
2032,23,0
2033,23,0
2034,23,0
2035,23,0
2036,23,0
2037,23,0
2038,23,0
2039,23,0
2040,23,0
2041,23,0
2042,23,0
2043,23,0
2044,23,0
2045,23,0
2046,23,0
2047,23,0
2048,23,0
2049,23,-0.2
2050,23,-0.2
2051,23,-0.2
2052,23,-0.2
2053,23,-0.2
2054,23,-0.2
2055,23,-0.2
2056,23,-0.2
2057,23,-0.2
2058,23,-0.2
2059,23,-0.2
2060,23,-0.2
2061,23,-0.2
2062,23,-0.2
2063,23,-0.2
2064,23,-0.2
2065,23,-0.2
2066,23,-0.2
2067,23,-0.2
2068,23,-0.2
2069,23,-0.2
2070,23,-0.2
2071,23,-0.2
2072,23,-0.2
2073,23,-0.2
2074,23,-0.2
2075,23,-0.2
2076,23,-0.2
2077,23,-0.2
2078,23,0
2079,23,0
2080,23,0
2081,23,0
2082,23,0
2083,23,0
2084,23,0
2085,23,0
2086,23,0
2087,23,0
2088,23,0
2089,23,0
2090,23,0
2091,23,0
2092,23,0
2093,23,0
2094,23,0
2095,23,0
2096,23,0
2097,23,0
2098,23,0
2099,23,0
2100,23,0
2101,23,0
2102,23,0
2103,23,0
2104,23,0
2105,23,0
2106,23.8,0
2107,24.6,0
2108,25.4,0
2109,26.2,0
2110,27,0
2111,27.8,0
2112,28.6,0
2113,29.4,0
2114,30.2,0
2115,31,0
2116,31.8,0
2117,32.6,0
2118,33.4,0
2119,34.2,0
2120,35,0
2121,35.8,0
2122,36.6,0
2123,37.4,0
2124,38.2,0
2125,39,0
2126,39.8,0
2127,40.6,0
2128,41.4,0
2129,42.2,0
2130,42.2,-0.2
2131,42.2,-0.2
2132,42.2,-0.2
2133,42.2,-0.2
2134,42.2,-0.2
2135,42.2,-0.2
2136,42.2,-0.2
2137,42.2,-0.2
2138,42.2,-0.2
2139,42.2,0
2140,42.2,0
2141,42.2,0
2142,42.2,0
2143,42.2,0
2144,42.2,0
2145,42.2,0
2146,42.2,0
2147,42.2,0
2148,42.2,0
2149,42.2,0
2150,42.2,0
2151,42.2,0
2152,42.2,0
2153,42.2,0
2154,42.2,0
2155,42.2,0
2156,42.2,0
2157,42.2,0
2158,42.2,0
2159,42.2,0
2160,42.2,0
2161,42.2,0
2162,42.2,0
2163,42.2,0
2164,42.2,0
2165,42.2,0
2166,42.2,-0.2
2167,42.2,-0.2
2168,42.2,-0.2
2169,42.2,-0.2
2170,42.2,-0.2
2171,42.2,-0.2
2172,42.2,-0.2
2173,42.2,-0.2
2174,42.2,-0.2
2175,42.2,-0.2
2176,42.2,-0.2
2177,42.2,-0.2
2178,42.2,-0.2
2179,42.2,-0.2
2180,42.2,-0.2
2181,42.2,-0.2
2182,42.2,-0.2
2183,42.2,-0.2
2184,42.2,-0.2
2185,42.2,-0.2
2186,42.2,-0.2
2187,42.2,-0.2
2188,42.2,-0.2
2189,42.2,0
2190,42.2,0
2191,42.2,0
2192,42.2,0
2193,42.2,0
2194,42.2,0
2195,42.2,0
2196,42.2,0
2197,42.2,0
2198,42.2,0
2199,42.2,0
2200,42.2,0
2201,42.2,0
2202,42.2,0
2203,42.2,0
2204,42.2,0
2205,42.2,0
2206,42.2,0
2207,42.2,0
2208,42.2,0
2209,42.2,0
2210,42.2,0
2211,42.2,0
2212,42.2,0
2213,42.2,0
2214,42.2,0
2215,42.2,0
2216,42.2,0
2217,42.2,0
2218,42.2,0
2219,42.2,0
2220,42.2,0
2221,42.2,0
2222,42.2,0
2223,42.2,0
2224,42.2,0
2225,42.2,0
2226,42.2,0
2227,42.2,0
2228,42.2,0
2229,42.2,0
2230,42.2,0
2231,42.2,0
2232,42.2,0
2233,42.2,0
2234,42.2,0
2235,42.2,0
2236,42.2,0
2237,42.2,0
2238,42.2,0
2239,42.2,0
2240,42.2,0
2241,42.2,0
2242,42.2,0
2243,42.2,0
2244,42.2,0
2245,42.2,-0.2
2246,42.2,-0.2
2247,42.2,-0.2
2248,42.2,-0.2
2249,42.2,-0.2
2250,42.2,-0.2
2251,42.2,-0.2
2252,42.2,-0.2
2253,42.2,-0.2
2254,42.2,-0.2
2255,42.2,-0.2
2256,42.2,-0.2
2257,42.2,-0.2
2258,42.2,-0.2
2259,42.2,-0.2
2260,42.2,-0.2
2261,42.2,-0.2
2262,42.2,-0.2
2263,42.2,-0.2
2264,42.2,-0.2
2265,43,0
2266,43.8,0
2267,44.6,0
2268,45.4,0
2269,46.2,0
2270,47,0
2271,47.8,0
2272,48.6,0
2273,49.4,0
2274,50.2,0
2275,51,0
2276,51.8,0
2277,51.8,0
2278,51.8,0
2279,51.8,0
2280,51.8,0
2281,51.8,0
2282,51.8,0
2283,51.8,0
2284,51.8,0
2285,51.8,0
2286,51.8,0
2287,51.8,0
2288,51.8,0
2289,51.8,0
2290,51.8,0
2291,51.8,0
2292,51.8,0
2293,51.8,0
2294,51.8,0
2295,51.8,0
2296,51.8,0
2297,51.8,0
2298,51.8,0
2299,51.8,0
2300,51.8,0
2301,51.8,0
2302,51.8,0
2303,51.8,0
2304,51.8,0
2305,51.8,0
2306,51.8,0
2307,51.8,0
2308,51.8,0
2309,51.8,0
2310,51.8,0
2311,51.8,0
2312,51.8,0
2313,51.8,0
2314,51.8,0.2
2315,51.8,0.2
2316,51.8,0.2
2317,51.8,0.2
2318,51.8,0.2
2319,51.8,0.2
2320,51.8,0.2
2321,51.8,0.2
2322,51.8,0.2
2323,51.8,0.2
2324,51.8,0.2
2325,51.8,0.2
2326,51.8,0
2327,51.8,0
2328,51.8,0
2329,51.8,0
2330,51.8,0
2331,51.8,0
2332,51.8,0
2333,51.8,0
2334,51.8,0
2335,51.8,0
2336,51.8,0
2337,51.8,0
2338,51.8,0
2339,51.8,0
2340,51.8,0
2341,51.8,0
2342,51.8,0
2343,51.8,0
2344,51.8,0
2345,51.8,0
2346,51.8,0
2347,51.8,0
2348,51.8,0
2349,51.8,0
2350,51.8,0
2351,51.8,0
2352,51.8,0
2353,51.8,0
2354,51.8,0
2355,51.8,0
2356,51.8,0
2357,51.8,0
2358,51.8,0
2359,51.8,0
2360,51.8,0
2361,51.8,0
2362,51.8,0
2363,51.8,0
2364,51.8,0
2365,51.8,0
2366,51.8,0
2367,51.8,0
2368,51.8,0
2369,51.8,0
2370,51.8,0
2371,51.8,0
2372,51.8,0
2373,51.8,0
2374,51.8,0
2375,51.8,0
2376,51.8,0
2377,51.8,0
2378,51.8,0
2379,51.8,0
2380,51.8,0
2381,51.8,0
2382,51.8,0
2383,51.8,0
2384,51.8,0
2385,51.8,0
2386,51.8,0
2387,51.8,0
2388,51.8,0
2389,51.8,0
2390,51.8,0
2391,51.8,0
2392,51.8,0
2393,51.8,0
2394,51.8,0
2395,51.8,0.2
2396,51.8,0.2
2397,51.8,0.2
2398,51.8,0.2
2399,51.8,0.2
2400,51.8,0.2
2401,51.8,0.2
2402,51.8,0.2
2403,51.8,0.2
2404,51.8,0.2
2405,51.8,0.2
2406,51.8,0.2
2407,51.8,0.2
2408,51.8,0.2
2409,51.8,0
2410,51.8,0
2411,51.8,0
2412,51.8,0
2413,51.8,0
2414,51.8,0
2415,51.8,0
2416,51.8,0
2417,51.8,0
2418,51.8,0
2419,51.8,0
2420,51.8,0
2421,51.8,0
2422,51.8,0
2423,51.8,0
2424,51.8,0
2425,51.8,0
2426,51.8,0
2427,51.8,0
2428,51.8,0
2429,51.8,0
2430,51.8,0
2431,51.8,0
2432,51.8,0
2433,51.8,0
2434,51.8,0
2435,51.8,0
2436,51.8,0
2437,51.8,0
2438,51.8,0
2439,51.8,0
2440,51.8,0
2441,51.8,0
2442,51.8,0
2443,51.8,0
2444,51.8,0
2445,51.8,0
2446,51.8,0
2447,51.8,0
2448,51.8,0
2449,51.8,0
2450,51.8,0
2451,51.8,0
2452,51.8,0
2453,51.8,0
2454,51.8,0
2455,51.8,0
2456,51.8,0
2457,51.8,0
2458,51.8,0
2459,51.8,0
2460,51.8,0
2461,51.8,0
2462,51.8,0
2463,51.8,0
2464,51.8,0
2465,51.8,0
2466,51.8,0
2467,51.8,0
2468,51.8,0.2
2469,51.8,0.2
2470,51.8,0.2
2471,51.8,0.2
2472,51.8,0.2
2473,51.8,0.2
2474,51.8,0.2
2475,51.8,0.2
2476,51.8,0.2
2477,51.8,0.2
2478,51.8,0.2
2479,51.8,0
2480,51.8,0
2481,51.8,0
2482,51.8,0
2483,51.8,0
2484,51.8,0
2485,51.8,0
2486,51.8,0
2487,51.8,0
2488,51.8,0
2489,51.8,0
2490,51.8,0
2491,51.8,0
2492,51.8,0
2493,51.8,0
2494,51.8,0
2495,51.8,0
2496,51.8,0
2497,51.8,0
2498,51.8,0
2499,51.8,0
2500,51.8,0
2501,51.8,0
2502,51.8,0
2503,51.8,0
2504,51.8,0
2505,51.8,0
2506,51.8,0.2
2507,51.8,0.2
2508,51.8,0.2
2509,51.8,0.2
2510,51.8,0.2
2511,51.8,0.2
2512,51.8,0.2
2513,51.8,0.2
2514,51.8,0.2
2515,51.8,0.2
2516,51.8,0.2
2517,51.8,0.2
2518,51.8,0.2
2519,51.8,0.2
2520,51.8,0.2
2521,51.8,0.2
2522,51.8,0.2
2523,51.8,0.2
2524,51.8,0.2
2525,51.8,0
2526,51.8,0
2527,51.8,0
2528,51.8,0
2529,51.8,0
2530,51.8,0
2531,51.8,0
2532,51.8,0
2533,51.8,0
2534,51.8,0
2535,51.8,0
2536,51.8,0
2537,51.8,0
2538,51.8,0
2539,51.8,0
2540,51.8,0
2541,51.8,0
2542,51.8,0
2543,51.8,0
2544,51.8,0
2545,51.8,0
2546,51.8,0
2547,51.8,0
2548,51.8,0
2549,51.8,0
2550,51.8,0
2551,51.8,0
2552,51.8,0
2553,51.8,0
2554,51.8,0
2555,51.8,0
2556,51.8,0
2557,51.8,0
2558,51.8,0
2559,51.8,0
2560,51.8,0
2561,51.8,0
2562,51.8,0
2563,51.8,0
2564,51.8,0
2565,51.8,0
2566,51.8,0
2567,51.8,0
2568,51.8,0
2569,51.8,0
2570,51.8,0
2571,51.8,0
2572,51.8,0
2573,51.8,0
2574,51.8,0
2575,51.8,0
2576,51.8,0
2577,51.8,0
2578,51.8,0
2579,51.8,0
2580,51.8,0
2581,51.8,0
2582,51.8,0
2583,51.8,0
2584,51.8,0
2585,51.8,0
2586,51.8,0
2587,51.8,0
2588,51.8,0
2589,51.8,0
2590,51.8,0
2591,51.8,0
2592,51.8,0
2593,51.8,0
2594,51.8,0
2595,51.8,0
2596,51.8,0
2597,51.8,0
2598,51.8,0
2599,51.8,0
2600,51.8,0
2601,51.8,0
2602,51.8,0
2603,51.8,0
2604,51.8,0
2605,51.8,0
2606,51.8,0
2607,51.8,0
2608,51.8,0
2609,51.8,0
2610,51.8,0
2611,51.8,0
2612,51.8,0
2613,51.8,0
2614,51.8,0
2615,51.8,0
2616,51.8,0
2617,51.8,0
2618,51.8,0
2619,51.8,0
2620,51.8,0
2621,51.8,0
2622,51.8,0
2623,51.8,0
2624,51.8,0
2625,51.8,0
2626,51.8,0
2627,51.8,0
2628,51.8,0
2629,51.8,0
2630,51.8,0
2631,51.8,0
2632,51.8,0
2633,51.8,0
2634,51.8,0
2635,51.8,0
2636,51.8,0
2637,51.8,0
2638,51.8,0
2639,51.8,0
2640,51.8,0
2641,51.8,0
2642,51.8,0
2643,51.8,0
2644,51.8,0
2645,51.8,0
2646,51.8,0
2647,51.8,0
2648,51.8,0
2649,51.8,0
2650,51.8,0
2651,51.8,0
2652,51.8,0
2653,51.8,0
2654,51.8,0
2655,51.8,0
2656,51.8,0
2657,51.8,0
2658,51.8,0
2659,51.8,0
2660,51.8,0
2661,51.8,0
2662,51.8,0
2663,51.8,0
2664,51.8,0
2665,51.8,0
2666,51.8,0
2667,51.8,0
2668,51.8,0
2669,51.8,0
2670,51.8,0
2671,51.8,0
2672,51.8,0
2673,51.8,0
2674,51.8,0
2675,51.8,0
2676,51.8,0
2677,51.8,0
2678,51.8,0
2679,51.8,0
2680,51.8,0
2681,51.8,0
2682,51.8,-0.2
2683,51.8,-0.2
2684,51.8,-0.2
2685,51.8,-0.2
2686,51.8,-0.2
2687,51.8,-0.2
2688,51.8,-0.2
2689,51.8,-0.2
2690,51.8,-0.2
2691,51.8,-0.2
2692,51.8,-0.2
2693,51.8,-0.2
2694,51.8,-0.2
2695,51.8,-0.2
2696,51.8,-0.2
2697,51.8,-0.2
2698,51.8,-0.2
2699,51.8,-0.2
2700,51.8,-0.2
2701,51.8,0
2702,51.8,0
2703,51.8,0
2704,51.8,0
2705,51.8,0
2706,51.8,0
2707,51.8,0
2708,51.8,0
2709,51.8,0
2710,51.8,0
2711,51.8,0
2712,51.8,0
2713,51.8,0
2714,51.8,0
2715,51.8,0
2716,51.8,0
2717,51.8,0
2718,51.8,0
2719,51.8,0
2720,51.8,0
2721,51.8,0
2722,51.8,0
2723,51.8,0
2724,51.8,0
2725,51.8,0
2726,51.8,0
2727,51.8,0
2728,51.8,0
2729,51.8,0
2730,51.8,0
2731,51.8,0
2732,51.8,0
2733,51.8,0
2734,51.8,0
2735,51.8,0
2736,51.8,0
2737,51.8,0
2738,51.8,0
2739,51.8,0
2740,51.8,0
2741,51.8,0
2742,51.8,0
2743,51.8,0
2744,51.8,0
2745,51.8,0
2746,51.8,0
2747,51.8,0
2748,51.8,0
2749,51.8,0
2750,51.8,0
2751,51.8,0
2752,51.8,0
2753,51.8,0
2754,51.8,0
2755,51.8,0
2756,51.8,0
2757,51.8,0
2758,51.8,0
2759,51.8,0
2760,51.8,0
2761,51.8,0
2762,51.8,0
2763,51.8,0
2764,51.8,0
2765,51.8,0
2766,51.8,0
2767,51.8,0
2768,51.8,0
2769,51.8,0
2770,51.8,0
2771,51.8,0
2772,51.8,0
2773,51.8,0
2774,51.8,0
2775,51.8,0
2776,51.8,-0.2
2777,51.8,-0.2
2778,51.8,-0.2
2779,51.8,-0.2
2780,51.8,-0.2
2781,51.8,-0.2
2782,51.8,-0.2
2783,51.8,-0.2
2784,51.8,-0.2
2785,51.8,-0.2
2786,51.8,-0.2
2787,51.8,0
2788,51.8,0
2789,51.8,0
2790,51.8,0
2791,51.8,0
2792,51.8,0
2793,51.8,0
2794,51.8,0
2795,51.8,0
2796,51.8,0
2797,51.8,0
2798,51.8,0
2799,51.8,0
2800,51.8,0
2801,51.8,0
2802,51.8,0
2803,51.8,0
2804,51.8,0
2805,51.8,0
2806,51.8,0
2807,51.8,0
2808,51.8,0
2809,51.8,0
2810,51.8,0
2811,51.8,0
2812,51.8,0
2813,51.8,0
2814,51.8,0
2815,51.8,-0.2
2816,51.8,-0.2
2817,51.8,-0.2
2818,51.8,-0.2
2819,51.8,-0.2
2820,51.8,-0.2
2821,51.8,-0.2
2822,51.8,-0.2
2823,51.8,-0.2
2824,51.8,-0.2
2825,51.8,-0.2
2826,51.8,-0.2
2827,51.8,-0.2
2828,51.8,-0.2
2829,51.8,-0.2
2830,51.8,-0.2
2831,51.8,-0.2
2832,51.8,-0.2
2833,51.8,-0.2
2834,51.8,-0.2
2835,51.8,-0.2
2836,51.8,-0.2
2837,51.8,0
2838,51.8,0
2839,51.8,0
2840,51.8,0
2841,51.8,0
2842,51.8,0
2843,51.8,0
2844,51.8,0
2845,51.8,0
2846,51.8,0
2847,51.8,0
2848,51.8,0
2849,51.8,0
2850,51.8,0
2851,51.8,0
2852,51.8,0
2853,51.8,0
2854,51.8,0
2855,51.8,0
2856,51.8,0
2857,51.8,0
2858,51.8,0
2859,51.8,0
2860,51.8,0
2861,51.8,0
2862,51.8,0
2863,51.8,0
2864,51.8,-0.2
2865,51.8,-0.2
2866,51.8,-0.2
2867,51.8,-0.2
2868,51.8,-0.2
2869,51.8,-0.2
2870,51.8,-0.2
2871,51.8,-0.2
2872,51.8,-0.2
2873,51.8,-0.2
2874,51.8,-0.2
2875,51.8,-0.2
2876,51.8,-0.2
2877,51.8,-0.2
2878,51.8,-0.2
2879,51.8,-0.2
2880,51.8,-0.2
2881,51.8,-0.2
2882,51.8,-0.2
2883,51.8,-0.2
2884,51.8,-0.2
2885,51.8,-0.2
2886,51.8,0
2887,51.8,0
2888,51.8,0
2889,51.8,0
2890,51.8,0
2891,51.8,0
2892,51.8,0
2893,51.8,0
2894,51.8,0
2895,51.8,0
2896,51.8,0
2897,51.8,0
2898,51.8,0
2899,51.8,0
2900,51.8,0
2901,51.8,0
2902,51.8,0
2903,51.8,0
2904,51.8,0
2905,51.8,0
2906,51.8,0
2907,51.8,-0.2
2908,51.8,-0.2
2909,51.8,-0.2
2910,51.8,-0.2
2911,51.8,-0.2
2912,51.8,-0.2
2913,51.8,-0.2
2914,51.8,-0.2
2915,51.8,0
2916,51.8,0
2917,51.8,0
2918,51.8,0
2919,51.8,0
2920,51.8,0
2921,51.8,0
2922,51.8,0
2923,51.8,0
2924,51.8,0
2925,51.8,0
2926,51.8,0
2927,51.8,0
2928,51.8,0
2929,51.8,0
2930,51.8,0
2931,51.8,0
2932,51.8,0
2933,51.8,0
2934,51.8,0
2935,51.8,0
2936,51.8,0
2937,51.8,0
2938,51.8,0
2939,51.8,0
2940,51.8,0
2941,51.8,0
2942,51.8,0
2943,51.8,0
2944,51.8,0
2945,51.8,0
2946,51.8,0
2947,51.8,0
2948,51.8,0
2949,51.8,0
2950,51.8,0
2951,51.8,0
2952,51.8,0
2953,51.8,0
2954,51.8,0
2955,51.8,0
2956,51.8,0
2957,51.8,0
2958,51.8,0
2959,51.8,0
2960,51.8,0
2961,51.8,0
2962,51.8,0
2963,51.8,0
2964,51.8,-0.2
2965,51.8,-0.2
2966,51.8,-0.2
2967,51.8,-0.2
2968,51.8,-0.2
2969,51.8,-0.2
2970,51.8,-0.2
2971,51.8,-0.2
2972,51.8,-0.2
2973,51.8,-0.2
2974,51.8,-0.2
2975,51.8,0
2976,51.8,0
2977,51.8,0
2978,51.8,0
2979,51.8,0
2980,51.8,0
2981,51.8,0
2982,51.8,0
2983,51.8,0
2984,51.8,0
2985,51.8,0
2986,51.8,0
2987,51.8,0
2988,51.8,0
2989,51.8,0
2990,51.8,0
2991,51.8,0
2992,51.8,0
2993,51.8,0
2994,51.8,0
2995,51.8,0
2996,51.8,0
2997,51.8,0
2998,51.8,0
2999,51.8,0
3000,51.8,0
3001,51.8,0
3002,51.8,0
3003,51.8,0
3004,51.8,0
3005,51.8,0
3006,51.8,0
3007,51.8,0
3008,51.8,0
3009,51.8,0
3010,51.8,0
3011,51.8,0
3012,51.8,0
3013,51.8,0
3014,51.8,0
3015,51.8,0
3016,51.8,0
3017,51.8,0
3018,51.8,0
3019,51.8,0
3020,51.8,0
3021,51.8,0
3022,51.8,0
3023,51.8,0
3024,51.8,0
3025,51.8,0
3026,51.8,0
3027,51.8,0
3028,51.8,0
3029,51.8,0
3030,52.6,0
3031,53.4,0
3032,54.2,0
3033,55,0
3034,55.8,0
3035,56.6,0
3036,57.4,0
3037,58.2,0
3038,59,0
3039,59.8,0
3040,60.6,0
3041,61.4,0
3042,62.2,0
3043,63,0
3044,63.8,0
3045,63.8,-0.2
3046,63.8,-0.2
3047,63.8,-0.2
3048,63.8,-0.2
3049,63.8,-0.2
3050,63.8,-0.2
3051,63.8,-0.2
3052,63.8,-0.2
3053,63.8,-0.2
3054,63.8,-0.2
3055,63.8,-0.2
3056,63.8,-0.2
3057,63.8,0
3058,63.8,0
3059,63.8,0
3060,63.8,0
3061,63.8,0
3062,63.8,0
3063,63.8,0
3064,63.8,0
3065,63.8,0
3066,63.8,0
3067,63.8,0
3068,63.8,0
3069,63.8,0
3070,63.8,0
3071,63.8,0
3072,63.8,0
3073,63.8,0
3074,63.8,0
3075,63.8,0
3076,63.8,0
3077,63.8,0
3078,63.8,0
3079,63.8,0
3080,63.8,0
3081,63.8,0
3082,63.8,0
3083,63.8,0
3084,63.8,0
3085,63.8,0
3086,63.8,0
3087,63.8,0
3088,63.8,0
3089,63.8,0
3090,63.8,0
3091,63.8,0
3092,63.8,0
3093,63.8,0
3094,63.8,0
3095,63.8,0
3096,63.8,0
3097,63.8,0
3098,63.8,0
3099,63.8,0
3100,63.8,0
3101,63.8,0
3102,63.8,0
3103,63.8,0
3104,63.8,0
3105,63.8,0
3106,63.8,0
3107,63.8,0
3108,63.8,0
3109,63.8,0
3110,63.8,0
3111,63.8,0
3112,63.8,0
3113,63.8,0
3114,63.8,0
3115,63.8,0
3116,63.8,0
3117,63.8,0
3118,63.8,0
3119,63.8,0
3120,63.8,0
3121,63.8,0
3122,63.8,0
3123,63.8,0
3124,63.8,0
3125,63.8,0
3126,63.8,0
3127,63.8,0
3128,63.8,0
3129,63.8,0
3130,63.8,0
3131,63.8,0
3132,63.8,0
3133,63.8,0
3134,63.8,0
3135,63.8,0
3136,63.8,0
3137,63.8,0
3138,63.8,0
3139,63.8,0
3140,63.8,0
3141,63.8,0
3142,63.8,0
3143,63.8,0
3144,63.8,0
3145,63.8,0
3146,63.8,0
3147,63.8,0
3148,63.8,0
3149,63.8,0
3150,63.8,0
3151,63.8,0
3152,63.8,0
3153,63.8,0
3154,63.8,0
3155,63.8,0
3156,63.8,0
3157,63.8,0
3158,63.8,-0.2
3159,63.8,-0.2
3160,63.8,-0.2
3161,63.8,-0.2
3162,63.8,-0.2
3163,63.8,-0.2
3164,63.8,-0.2
3165,63.8,-0.2
3166,63.8,-0.2
3167,63.8,-0.2
3168,63.8,0
3169,63.8,0
3170,63.8,0
3171,63.8,0
3172,63.8,0
3173,63.8,0
3174,63.8,0
3175,63.8,0
3176,63.8,0
3177,63.8,0
3178,63.8,0
3179,63.8,0
3180,63.8,0
3181,63.8,0
3182,63.8,0
3183,63.8,0
3184,63.8,0
3185,63.8,0
3186,63.8,0
3187,63.8,0
3188,63.8,0
3189,63.8,0
3190,63.8,0
3191,63.8,0
3192,63.8,0
3193,63.8,0
3194,63.8,0
3195,63.8,0
3196,63.8,0
3197,63.8,0
3198,63.8,0
3199,63.8,0
3200,63.8,0
3201,63.8,0
3202,63.8,0
3203,63.8,0
3204,63.8,0
3205,63.8,0
3206,63.8,0
3207,63.8,0
3208,63.8,0
3209,63.8,0
3210,63.8,0
3211,63.8,0
3212,63.8,0
3213,63.8,0
3214,63.8,0
3215,63.8,0
3216,63.8,0
3217,63.8,0
3218,63.8,0
3219,63.8,0
3220,63.8,0
3221,63.8,0
